user,tweet,sentiment_label,sentiment_score,emotion_label,emotion_score
nicklover16,@moniquejonas NEVER!  i cant be a good friend.,negative,0.9412960410118103,sadness,0.8470795154571533
nuttychris,@DefinitelyMayb yup sure do  lol,positive,0.8448275923728943,joy,0.9829500913619995
SierraOwens,My throat is killing me ,negative,0.8897390961647034,sadness,0.9035288691520691
claudiamcfly,"@kimcfly no cause i couldnt think of one quick enough, and then when i looked it was 11.12  the time had passes, theres always tommorroww",neutral,0.5402404069900513,sadness,0.4880758225917816
xxSmileeeeexx,Awwwww tinchy stryder just sent me a tweet  x,positive,0.8017142415046692,joy,0.9825899004936218
ednheaven,@aaronspears boo! It's my last sunday playing with my brother for a loooong long time ,positive,0.6693122386932373,joy,0.9880234003067017
fragthought,"@lartist a) Damn   b) Glad you're looking forward to it   c) Of the songs I Tweeted to you, were there any you liked?",positive,0.976074755191803,joy,0.9864102005958557
StephanieMcFly,@tommcfly Can you say Hola Mexicanas please please?? juust wanna say that not is hard Â¬Â¬  you forget the mexican fans ,neutral,0.4465346932411194,disgust,0.32051390409469604
runfromzelda,"@raihanamcfly BOOKLET!  I can't wait to get it now! But at the same time, i don't want to go out into humidity!",positive,0.8679795265197754,fear,0.8933248519897461
purpleprincess3,@YoungQ lol ,neutral,0.7834870219230652,joy,0.9543625116348267
JaneyLou74,Had forgot how miserable having really bad hayfever was. ,negative,0.9264673590660095,sadness,0.9816756844520569
manojkhiyani,@phpcamp Further you can experiment the search box on the left as well or increase the top search box. The PHPCAMP Logo goes un-noticed ,neutral,0.7825901508331299,anticipation,0.4168054461479187
iamnabeel,"@Thompey @aMmadz Nice weather in my mind could be different in yours  - imagine the possibilities man, we live here in an open Jungle ",positive,0.8603307604789734,joy,0.9716199636459351
Beckyy_M,"OKAY PAGE 223 OF OOTP- HARRY DISSES RAVENCLAWS. He kind of has a point though, CUZ THEY ARE ANNOYING! why? ",negative,0.6720557808876038,anger,0.9535472393035889
emilybrassfield,is on her way to Joe and Alyssa's wedding  I loveee weddings!,positive,0.9836867451667786,joy,0.9855785369873047
GaryDresh,"@TheSterm Just had a look at the unedited footage of Necrophobia again, Epic Stuff  I really need to edit it!!",positive,0.5795201063156128,anticipation,0.8859296441078186
JonEdTun,Outta service n doin the whole facebook thing  i'm online but updating this from my phone ;),neutral,0.7198441624641418,anger,0.9656202793121338
Mz_whatIF,I'm starting Yoga classes this weekend!!!! ,positive,0.8736148476600647,joy,0.9432439208030701
sterhansen,@tommcfly oh dear. jonas brothers and mcfly? amazing. I wish I was there ,positive,0.9775724411010742,joy,0.9887948036193848
PatrickGoss,@Ind3h I know your gardening pain ,negative,0.7117233276367188,sadness,0.9163098931312561
saracollett,common dreads  its glorious outside!!,positive,0.9802200794219971,joy,0.9778525829315186
twheresweevil,@changibedsheets Know what u mean. IDK what I'm going 2 do when I get the rest of my DVDs shipped from home. I have no room 4 a new shelf ,negative,0.7354680895805359,disgust,0.809421956539154
theshiznik,"@julesdc Not sure Catawba Co is where he'd want to be but Asheville, Triangle area, and Wilmington &gt; DC, IMO...mainly bc I hate traffic ",negative,0.7095498442649841,anger,0.9651131629943848
swoopduloop,"And...the power is still out. Only on my street, like always. ",negative,0.8768325448036194,disgust,0.8627759218215942
zigzag_girl,"URGH, off to my exam  i'm gonna fail, i'm shit at maths ",negative,0.9480765461921692,disgust,0.9385048747062683
amyrcola,"k this is my last tweet I swear, GNIGHT http://www.findakitten.co.uk/images/gallerykitten18.jpg ",neutral,0.6189545392990112,joy,0.46572980284690857
chriskiss317,Listening to Lady Gaga while driving to see Berta ,neutral,0.6438401937484741,joy,0.985522985458374
ViolaMaths,Listening to Mendelssohn - Italian Symphony.  Lovely. ,positive,0.9818338751792908,joy,0.9901136159896851
madelaines,2 seats for the BNP then.. ,neutral,0.8881537914276123,anticipation,0.6040714979171753
balliztika,@Paulynne12 follow me too  http://myloc.me/2hZC,neutral,0.6536521315574646,anticipation,0.38277408480644226
Sammyxlee,&quot;And every story i ever told is part of you&quot; - Yellowcard: How i go ,neutral,0.8201467990875244,joy,0.8834918141365051
Lene511,I really go to bed now. Its 2am and IÂ´m still not tired... Hope I will get some sleep. ,neutral,0.5833913683891296,sadness,0.4812093675136566
bethporter10,"Oh, the games conference at Bedfordshire Uni I got invited to is cowering under the awesome that is E3 ",positive,0.5216095447540283,disgust,0.9298306107521057
smiles4dayyz,I'm addicted â¢ &amp; I'm gettin' help. ,neutral,0.4291799068450928,optimism,0.9648113250732422
georgiasdfgh,HAD SO MUCH FUN TODAY !  i love alyssa arellano and mika reyes ! :*,positive,0.9905517101287842,joy,0.9790494441986084
vic2slic,After reading @djadam 's twits.  I'm really hungry. ,neutral,0.5627326369285583,sadness,0.8398612141609192
MagicDandelions,@Misadventures ouch!  do you have any arnica to help with the bruising?,negative,0.6357098817825317,sadness,0.6978711485862732
maddiefry,watching it rain ,neutral,0.8621270060539246,joy,0.8465749621391296
Gailscottt,My Back Hurtssssssssss Soooo Badddly Eeeeeekkk  Massage ??? -_-,negative,0.9351646304130554,disgust,0.9030216336250305
Paulaa182,I Love McFLY  â¥,positive,0.9699694514274597,joy,0.9694711565971375
albreestrieter,Pissed...my sunglasses that I've had for two days..just cracked for no reason!! They were my fav ,negative,0.9199703335762024,anger,0.9701642990112305
beckytrombley,"@ruthpatton miss you, too! gonna try to get caught up on Jame's emails in my hotel, too ",positive,0.7553486824035645,sadness,0.9364288449287415
waxinglyrical,"@kameliamohamad Hope u can iron out the kinks and work things out dear  Meanwhile,smile ",positive,0.47415971755981445,joy,0.9895385503768921
yoshortness,I miss my grandma  today is her bday. RIP,negative,0.6853901743888855,sadness,0.9766467213630676
blue_cat_online,But @silvernik Testes is what you wish you could kick based on the results of the defects found when tested ,neutral,0.6684902906417847,anticipation,0.47202491760253906
nikuku,I dropped it a little too hard ,neutral,0.512557327747345,sadness,0.8347780704498291
DanaDigital,I'm very excited for my date with @vanillabean45 tonight. I can't wait for 530.  isn't she the best?,positive,0.9922479391098022,joy,0.975814163684845
meggyybear,@TinaCastillo tell your parents thanks tina it was awwesome  i love you,positive,0.9866920113563538,joy,0.9787883758544922
Paige_Evans,off 2 skewl 4 finals ,neutral,0.881538450717926,anticipation,0.30539271235466003
ACD93,@KrisAllenmusic http://twitpic.com/68g4z - awww  you were adorable then and you STILL are adorable know!!  luv ya!,positive,0.9854977130889893,joy,0.9785767197608948
xJxVx,The internet isn't working ,negative,0.7120696902275085,sadness,0.942401111125946
DramaQueen1992,later I go to doctor and then I meet my sister and my nephew ,neutral,0.9171097278594971,joy,0.8778804540634155
Nancymaysmummy,is sunburnt really quite badly  Cant go out and enjoy the sunshine today  And im sooooooooo god damn hungry!,negative,0.9314013719558716,disgust,0.9042221307754517
holyschmoke,#rugby #leinster Rocky's up &amp; left &amp; isn't coming back  he's signed a 2yr deal with Brumbees. Ta for a great season.,positive,0.807849645614624,joy,0.9374189972877502
theodoresouza,i can't help but be depressed. haven't felt like this in years ,negative,0.9215652942657471,sadness,0.9783157110214233
mossrockss,@Ohhabi ouch. I'm so sorry you have to go through this  but hopefully the light is visible at the end of the tunnel!,negative,0.6892202496528625,sadness,0.8311731219291687
martieee18,@JanSan24  ouch! okay. GoodNight.,neutral,0.5073748826980591,joy,0.6180793046951294
dustinleejones,There's way 2 much pain ,negative,0.8017032146453857,sadness,0.9743506908416748
mayteng,@gerardlin Was looking at 800 count Egyptian cottons in Robinson's the other day. I think all my dreams have been lined by them since... ,neutral,0.4967271089553833,anticipation,0.8040947914123535
K8ilinc,"Whoooo, but where are the UK dates ",neutral,0.8439891934394836,anticipation,0.5935443639755249
katytron,"@fayewhitaker omg you and me both. I went as usual and the WATERY RAGE OF AN ANGRY GOD dumped itself on me, now I have to work all soggy ",negative,0.8728325963020325,anger,0.9669097065925598
draeme_saekyrFK,"@Jinxie_G eh well, 2 classes are repeats. Then new classes in Fall...3rd degree when finished.  Hope things work out for you ",neutral,0.5633200407028198,optimism,0.9643982648849487
moniquemostly,I'm a bucket full of lonesome without Lauren. Who else has a mexican bed with random men underneath it? ,negative,0.7356356382369995,sadness,0.6748256683349609
cristinahoyt,@michaeljmetts yes she is ,neutral,0.6179430484771729,joy,0.7039141058921814
JessieCF,Has Twitter. Yaaay ,positive,0.9218124747276306,joy,0.9834188222885132
angelofmusic309,How sad that Ed McMahon passed away ,negative,0.8158395290374756,sadness,0.9763561487197876
nikol624,long night at work...home now and drinkin some wine ,neutral,0.5615915656089783,joy,0.9769872426986694
waldyrious,"@linkibol let me know if you do, I'm curious about how you came to that conclusion ",neutral,0.8642407059669495,anticipation,0.8552311062812805
cheesyme21, just a thought,neutral,0.6490746140480042,anticipation,0.7155661582946777
onegrapeshy,@everywhen_ajh Exactly! ,neutral,0.5695082545280457,joy,0.3475736081600189
terrellflynn,last full week of school. Everyone's out but me ,neutral,0.5460603833198547,sadness,0.7040556073188782
spannerface,no more exammms after tomorrowww ! Fuckyerrrrrr ,negative,0.7910568118095398,disgust,0.8720376491546631
karenstrunks,"@gabysslave yes, have been thinking about that one. Theme is shadows and/or street signs - maybe a walk..... got thinking cap on! ",neutral,0.5642374157905579,anticipation,0.8237797021865845
eeyorelibrarian,I think I'm coming down with the flue.  Which means no party for me this weekend.   Hopefully I'm cured for next Monday when I practicum.,negative,0.8319271802902222,fear,0.7042892575263977
NotTrashHouston,its soooooo hot outside ,negative,0.662838339805603,disgust,0.8927755951881409
iHomeTech,@kathyIreland Were your last two tweets aimed at me? ,neutral,0.5623762011528015,anticipation,0.42543497681617737
WebAnna,@wiseleo  No tension! But there are already at least four people who want to take my place and one who already fills in for me... sorry!,neutral,0.5949332118034363,sadness,0.784753680229187
WillSpill1992,Today should be a good one ,positive,0.9866065979003906,optimism,0.967462956905365
davidpkelly,When is Star Trek out on DVD? I need to see it again already ,positive,0.840812087059021,anticipation,0.9000353217124939
div2994,@Magsodo @rockchick_30 Thanx! I just watched them on YouTube and they were amazing!  x,positive,0.99001544713974,joy,0.9912816286087036
youngcambo,is gutted that Fathers Day is on the longest/lightest day of the year! ,negative,0.9384311437606812,sadness,0.9588369131088257
xbreathexgx,@XTwiliPrincessX &quot;Ms. Pee&quot; ,neutral,0.8498886823654175,joy,0.4432258605957031
jessamineve,Trying desperately not to cry from tiredness with no more meetings and three hours until my flight ,negative,0.5521509647369385,sadness,0.9785419702529907
irlef2009,@igaeilge Far too Machiavellian!!! But a great idea  #le09,positive,0.9396003484725952,joy,0.9711624383926392
Sarah_Shaikh,"One problem solved tonight   Now tomorrow, we get down to the nitty-gritty-",positive,0.7621188163757324,optimism,0.9077517986297607
NaysWorld66,"Good morning!! Good morning!!, Great game last nite. Too bad my team lost   Lol",positive,0.9070761799812317,joy,0.9768732786178589
james__rhodes,@BenjaminFolds masking tape. A buck 50 from any hardware store ,neutral,0.8482520580291748,joy,0.3434920012950897
ErikMarie,"Watched MTV awards last, I actually enjoyed it  Rob, Shia, Taylor, Kings of Leon and on and on...oh yeah.",positive,0.9792261123657227,joy,0.9924111366271973
jacdo,because i like being put on hold for 5 minutes with @planetgranite ,neutral,0.5265966057777405,joy,0.7687579393386841
YoungBklyn,well no more kobe and lebron commercials. ,neutral,0.570350170135498,sadness,0.6054624915122986
MilanistaSA,@stephipenn hehe will definitely be interesting! FORZA ITALIA ,positive,0.9708184003829956,joy,0.9500899314880371
hollyelam,too bad hubby is out of town...  ,negative,0.879102885723114,sadness,0.9778623580932617
kisan_egan,"feels sorry to adam cook, david cook's brother. he lost his battle to cancer. ",negative,0.8046887516975403,sadness,0.975276529788971
newO_nyboR,"@vickixashton ahaha it's coz our generation are lazy fucks! although, i'll admit, i am no exeption to that ",negative,0.7968764305114746,joy,0.8875661492347717
omgitskate9,@bigbabybball hey big baby! u used to go to my school; uhigh! you're awesome and I hope ur having fun playing basketball for the Celtics ,positive,0.9865357279777527,joy,0.9898023009300232
stephr22,back from walk with the dog &amp;&amp; drinking white grape juice ,neutral,0.6167226433753967,joy,0.9831129908561707
seamusspeaks,@trent_reznor dont understand why you keep running into assholes here in Twitterland - peace and love ,negative,0.8132069110870361,anger,0.9741969108581543
Im_Just_Me_Lucy,what a gorgeous morning here in Hereford  Oooo what to do . . .,positive,0.9862021803855896,joy,0.978867769241333
AppyAllie,sitting back home in fuquay watching sex and the city ,neutral,0.8077198266983032,joy,0.9524311423301697
RStep7,day off + air con being fixed at work = rain/colder weather ,neutral,0.6382479667663574,joy,0.5626319050788879
arpenpatel,didn't get cake on Saturday - ,negative,0.6280031800270081,sadness,0.9407355785369873
morganschoeling,@johnnapierce do it!  see ya next weekend! Tweet ya later! Night!,positive,0.8380510210990906,joy,0.8386776447296143
7nk,@jennifermullin We never did get together to look over WordPress.  End of the year is always a busy time huh?,negative,0.5943940281867981,sadness,0.7403213977813721
xanzpet,wishes Padawang had Twitter.  ,neutral,0.6561916470527649,sadness,0.7405796051025391
tonimorenourv,"Alan Turing (yeah, the one of the &quot;Turing test&quot;, the &quot;Turing machine&quot;). Enrol in my AI course for more details   http://twitpic.com/4zkdr",neutral,0.562880277633667,anticipation,0.7630757093429565
createdancer,@nicolestriff awwwww  did ya get to see holly yet? lol,positive,0.6313451528549194,joy,0.9728911519050598
nestorlld,@davemunger I guess that was a really got post. lol. Even the spamer got into it ,neutral,0.49561968445777893,joy,0.8753135800361633
jawignall,@e_walks let's take advantage of the cheap eats!!  and go somewhere super fun and new ,positive,0.9423218965530396,joy,0.9845373630523682
JaNeNay,@ItsNotThatSer I'm sorry baby I got hung up with family ,negative,0.7936108708381653,sadness,0.9816462397575378
sweetgirl_laura,Awake  I took a little nap. Feeling much better now. I can go back to my books.,positive,0.8650769591331482,joy,0.9399846196174622
hellerphant,Work tomorrow.... The idea is not a welcome one ,negative,0.8463413715362549,sadness,0.6758365035057068
joanslade,@jazupurlife they are m HEROESâ¥ i wish i could go to a concert but i cant ,positive,0.6003379821777344,joy,0.919181227684021
pluincee,"Good 1st try, pity it was for SA ",neutral,0.35531777143478394,sadness,0.9364171028137207
acrossthesea,movies  with a bunch'a girls and a big cup of ice.,neutral,0.7730028629302979,joy,0.988530695438385
abhishek_p,gonna leave this place -- iiith --  ,negative,0.6244682669639587,sadness,0.5092974305152893
jonasgirl020,some many things so little time ,neutral,0.7592509388923645,sadness,0.8676407933235168
eabul,On the way to collect my new car ,neutral,0.6087456941604614,joy,0.9044600129127502
fixmassage,Went to CISCO event Tues - v disappointed Kochie only appeard via video link! Tim Pethick great but left before photo's could be taken ,negative,0.867114245891571,sadness,0.9356920123100281
autumnal_hedge,"bad dreams  but today is effectively my friday since I'm off tomorrow, so I'll have to make the best of it",positive,0.7313169836997986,optimism,0.6208091378211975
MyDearTatiana,6 months and no boyfriend. ,negative,0.5534916520118713,sadness,0.9785536527633667
KaiBass,@imnatearchibald i miss u ,positive,0.5350719690322876,sadness,0.9650112390518188
0summerbreeze0,Anybody want to chat it up? Hit me up on aim at A MEAL PLZ . Ill be happy to talk to u ,positive,0.7925975322723389,joy,0.9888303875923157
YvetteObeney,"@GeoffDicks Ha ha, I've just drunk a bottle of Rose, you might have 2 repeat. ",neutral,0.5020607113838196,joy,0.9715226292610168
YoungA2985,@xXmIxEdMoDeLXx  what u doing?,neutral,0.9462701082229614,disgust,0.40662622451782227
kiwijem,@andyroddick Gutted you didn't get the chance to come up against Fed again   What's next for you anyway?,negative,0.768482506275177,disgust,0.8835709095001221
charleeirene,already stressing about this ,negative,0.7369474768638611,fear,0.9691835045814514
LilShorty12,I miss my amigos. ,neutral,0.4147678315639496,sadness,0.9793180227279663
steph_davies,@TomFelton please give me and @anambanana a shoutout.  we voted for you in Mr. Twitteuniverse. ,positive,0.8129405379295349,joy,0.9247832298278809
NotMyWeekend,Sjdignyospgnr I need to have surgery  I'm seriously so scared rn (((,negative,0.8987201452255249,fear,0.9744254946708679
kimmiemc,good morning or is it good afternoon or even good evening well wherever you are HELLO ,positive,0.5023159384727478,joy,0.9530811905860901
ShaunaLeanne,cant wait till karl gets homeee  aint seen him since saturdaay night ,positive,0.7492690682411194,sadness,0.6913307905197144
samanthab16,wants to go out but its raining  watchin Edward Scissorhands i havent seen this film for a long time xx,negative,0.5512705445289612,joy,0.7928950786590576
tuxorhasboobs,I'm not looking forward to going to second period today ,negative,0.8978058695793152,fear,0.8731397390365601
anasalido,I'm actually loving the playoffs! Still sad the Suns aren't in them ,positive,0.9140802621841431,joy,0.9138332605361938
ditzynicky,@yellowflowers87 aww I don't want u to suffer  it's just Midol isn't working for me. Grrrrr I hate that stuff. But I love you tho.,negative,0.8900314569473267,anger,0.8426222801208496
TheresaNichole,my computer has a virus  wat am i gonna do,negative,0.8797118067741394,fear,0.9457799792289734
oo00_Mr_K_00oo,@centernetworks Oh you over that side now ey? Have a coffee for me will you ,neutral,0.7858049273490906,joy,0.8193097114562988
EvaVegaWorld,@dfjamir welcome back! I'm about to be outta here though... ,positive,0.9065379500389099,anticipation,0.7429984211921692
YourSavvyVA,@nationwideclass Towards the end I suppose LOL ,neutral,0.745938777923584,joy,0.9750308990478516
DivaTomboy,@cArtPhotography Ha!!    You get very ornery when you hang by the pool all day.  I like it.,positive,0.8749954104423523,joy,0.9924966096878052
huiminlee,MACS LIED ,negative,0.6387561559677124,anger,0.9487636685371399
WILD_n_Beau2ful,@ChonMonae meeeee222222 i ova slept ,neutral,0.6840020418167114,sadness,0.8943793177604675
syapotter,"Never thought I would be done with the kits but I am finally done. I shall go back to designing templates, thank you very much.  #fb",positive,0.9206913709640503,joy,0.8795129656791687
netsrik,6th place... ,neutral,0.9219734072685242,joy,0.4516960382461548
karlerikson,"@herbadmother Very sorry to hear that, Catherine. ",negative,0.8788469433784485,sadness,0.9680734276771545
FabIolA_,i have a tummy acke ,neutral,0.5121917724609375,sadness,0.9179428815841675
authorchristine,@Xanneroo because most of the time it's raining ,neutral,0.49011674523353577,sadness,0.33410748839378357
fcicq,Just another SARS is coming... ,negative,0.8360128998756409,fear,0.9294739365577698
EmmieGraceee,Soooo high ,positive,0.6058446168899536,joy,0.8087493777275085
Hamza_DaKid,@PerezHilton hey just saw you on katie and peter's show that aired in uk yesterday! im now following them! TWEET BACK ,positive,0.8317822217941284,joy,0.9349416494369507
KatAragon,"@aplusk is your makeup artist/groomer from that 70's show, Tracy on twitter? I loved working w/her. I wanna say hi ",positive,0.9725592136383057,joy,0.979917585849762
SabbirahP,Counting down to MLG cant wait ,positive,0.9728661179542542,joy,0.8819738626480103
MandaMaree,Back to rachels house. Too short left.  Oh god the things we ask people. Haha,neutral,0.5095255970954895,joy,0.9816381931304932
baddiga,is about to go to a party!!!!   ,positive,0.5534148216247559,joy,0.9237522482872009
kateluvs23,@willywillntfr thx will do! U too stay out of trouble ,positive,0.7643024921417236,optimism,0.9361133575439453
immeria,"Issue with WASP website hosting provider this morning, I hate unexpected surprises ",negative,0.9240548610687256,anger,0.9802243709564209
Marianaamg,it's a rainy day =/ adioos toga y virrete ,negative,0.8511649966239929,joy,0.29119789600372314
fluffyhoneybee,Tweet or Not to Tweet that is the question ,neutral,0.8749924898147583,anticipation,0.547694206237793
athenaherman_,in lizzie's dad's truck blaring lady gaga with subwoofers is fun. ,positive,0.8537924289703369,joy,0.9883270859718323
_OFFiCiAL_GiRL_,Fuckkkkk youuu ,negative,0.9168820381164551,anger,0.9827728271484375
LordGryphon,"@CrypticIrnAngel Unfortunately, I didn't get any email.  ",negative,0.8126645088195801,sadness,0.9672090411186218
Shinyrubies,@AdamDonnelly Sorry? What was that? Hm? I can't hear you over the sound of my FINISHED-NESS    ,negative,0.5224927067756653,disgust,0.3543183207511902
DanielJUK,"@Hyper8 its breaking news, only facts so far was he was 81 and had short illness ",negative,0.7809779644012451,sadness,0.8601344227790833
jaypoh,@joelcunt Margret the cleaning lady!...at APS! Before your time maybe? ,neutral,0.7618523836135864,anticipation,0.5000580549240112
beckmelanie,@mileycyrus http://twitpic.com/54a51 - Kisses and greetings from germany ,positive,0.851848840713501,joy,0.9834663271903992
redraiderlyns,headache ,negative,0.5504688620567322,sadness,0.7800183892250061
sarahnreyes,@angelicaprado hermana!!! let's go shopping again!  so much fun!!,positive,0.9898232817649841,joy,0.9923614263534546
Megann_x,watching fhe film Jack love this film. ,positive,0.971825897693634,joy,0.9804742336273193
tiffanerae,So tired! But I think I have an idea for my P party costume ,positive,0.6525744795799255,optimism,0.7275187373161316
Kirsty_Foot,Is Loving @ladygaga 's Paparrazzi &amp; Liking The Video  Also Loving How She Has That Cyberdog Image ;P,positive,0.9727363586425781,joy,0.9804874062538147
PatrykStalking,Oh god damn it. ,negative,0.7328717112541199,disgust,0.6244581341743469
avrilchan,@davidlian what r u guys doing?! ,neutral,0.9025679230690002,disgust,0.6752514243125916
ShowBizRika,"@MartinaR2100 just wait til next time he sees ya babygirl! Wha, wha! Lol ",positive,0.46326279640197754,joy,0.9845280051231384
vemah,Hell traffic. Can't believe I have to go down punt road in a few mins ,negative,0.9351568818092346,anger,0.9644384980201721
deurell,@fredrikn Home* newHome = [[Home alloc] init]; Guess you're in init phase my friend.  Will miss my shopping partner! ;),neutral,0.40113112330436707,sadness,0.9597393870353699
LivingStatue,"@neon_xo Okay, not too bad. Got lots of revision still to do  you??",positive,0.6680778861045837,optimism,0.8418883085250854
ScorpiPro,@lindbeck argh beta 2 ,neutral,0.714721143245697,joy,0.25086119771003723
Hopefull020,@tweetnotpurge1 hows your toe babe!?!?! ah no im so sorry to hear that happned  how u doing otherwise? xxx,negative,0.7806280255317688,sadness,0.9663453102111816
Nic0pic0,@yoko71 rant over ,neutral,0.8685433268547058,anger,0.5224989056587219
thekidferocious,Why!!!???  What I do??  ,negative,0.8220211863517761,disgust,0.637751579284668
jennybai,@christinelu my bio and I are blushing ,positive,0.910995602607727,joy,0.9748674631118774
jstckr,I just watched Argento's &quot;Suspiria&quot; and now I can't sleep. ,neutral,0.5310011506080627,sadness,0.882779061794281
y0ung__,just finished dinner with lyn+bob ,neutral,0.8917298316955566,joy,0.8872397541999817
drumcussion,My baby is growing up... Today is the last day of preschool.  ,positive,0.8680692315101624,joy,0.9747121930122375
cshawshank,I slept like a brick shithouse. Slept right through my alarm and my wake up call. Missed the parade ,negative,0.9032761454582214,disgust,0.8990908265113831
faeriepixiedust,Goodmorning twitterers! Gorgeous day out ,positive,0.9890404343605042,joy,0.9911813735961914
terikathleen,@Pettyhead8 Oh good! I'm not the only one! LOL ,positive,0.9570410251617432,joy,0.9872423410415649
CorrieTR,"Finally at home, got such a sore back!! ",negative,0.41431164741516113,sadness,0.9446647763252258
Dreamzmurphy,Any original themes for songs? Or are we stuck in a world of repitition? ,neutral,0.7606804966926575,anticipation,0.6130476593971252
audioslave09,relaxing at home on my night off... gotta work through the whole weekend ,positive,0.6505790948867798,joy,0.5790407657623291
mellisalamay,the bf loves to take his sweet ass time coming home. is it cuz im annoying or ugly or smell or someting? he doesnt want to be around me. ,negative,0.603832483291626,anger,0.97114098072052
jaybee3,@Amy_Lou69 and expensive ,negative,0.5470131039619446,disgust,0.7772905230522156
juleyann,"Goodnight, twtter. Goodnight everyone.  Wish me luck for tomorrow's talumpati. And let's hope I'd look fine with my dress, too. =|",positive,0.9756215810775757,optimism,0.9569715857505798
arvarvarv,@archusiva welcome back dear ,positive,0.9457095265388489,joy,0.96002596616745
ianmuli,i'm on a boat ,neutral,0.8395517468452454,joy,0.9435632228851318
frosty_frog,Theme parks are not for fat people ,negative,0.6201836466789246,anger,0.8571497797966003
pinkfaery,@FreyaFaery Yay. Glad you're feeling better  *hugs*,positive,0.959490954875946,joy,0.981969952583313
iamcarmennn,extremely excited for Toy Story 3! ,positive,0.9909002780914307,joy,0.9714563488960266
LRGNscott,"@lrgnpaul is trying to make said wicket less sticky, ",neutral,0.8336723446846008,disgust,0.22017857432365417
ladyblue911,"I hate being sick, too much wasted time and energy!   Wish me well so I can get back to my busy life, lol",negative,0.8471343517303467,anger,0.8982661962509155
kittykatgal7,Omg. it's SO annoying when you get in trouble for having a messy room. like honestly who (other than me) goes in my room? it's not fair ,negative,0.9398482441902161,anger,0.9797562956809998
lesliesinks,"That's what I'm thinking  God knows every around me 'knows' when I'm hungry, lol",neutral,0.5218202471733093,optimism,0.9280186891555786
herrolauren,"btwayyyyyyy  I dingzed 79 today. I was determined to. I kept my elephant or turtle out the whole time.  hahaha, loves itttt.",positive,0.9781313538551331,joy,0.9844991564750671
its_nando,wow im pretty bored.... just sitting around texting people ,negative,0.8443495035171509,sadness,0.9698340892791748
hkaroliussen,Check out the pictured from Distortion: http://www.flickr.com/photos/puksdesign/sets/72157619246110255/ It was a fantastic party ,positive,0.970380425453186,joy,0.990481436252594
zeddish,"@bubbles3563 Hey, nothing wrong with that! ",positive,0.6981816291809082,joy,0.9174193143844604
dschach,"@jeremyross Okay, okay. You win. Any problem can be solved with drop.io, #salesforce, or cumin. ",positive,0.7562683820724487,optimism,0.8850999474525452
168marky,@danm666 i know.. had so much to do ,neutral,0.5710686445236206,sadness,0.7863819003105164
UberDorkGirlie,@dirty_saint Hee hee thank you   My monkeys would be all over smoochin him ,positive,0.9487443566322327,joy,0.9860002398490906
ShannonRawls,"@couturefreak Agreed! But nevertheless, jealousy always becomes me. I wish I was like most men who don't give a damn. But I always do. ",negative,0.8646955490112305,sadness,0.6645207405090332
CAMILAVIANA,"i gonna miss you,chin boy ",neutral,0.42142391204833984,sadness,0.9712417125701904
hannahmarie02,@cmoreno3 yeah i haven't waken (woken?) up early enough to get some from the pot at my house it's always gone  we need to have cafe di ...,negative,0.6302974224090576,sadness,0.4924435317516327
marcusfong,Just took delivery of my new Airport Express base station. 5GHz 802.11n is _seriously_ quick. ,positive,0.8834062218666077,joy,0.927941083908081
whatsvickydoing,Whoa listening to MGMT.. and apparently so is Demi Lovato?!!? They're awesome btw Tim ,positive,0.9764214754104614,joy,0.9906712770462036
mandadiane315,@LAMgraphics i got some italian roast just for you dearie! ,positive,0.9052463173866272,joy,0.9848319888114929
ClamUps,Nothin like diggen up rolley-polleys to make you feel young again ,positive,0.7586177587509155,sadness,0.684651792049408
sweeetnspicy,TGIF!! but sadly I still have loads of hw to do ,negative,0.8752292990684509,sadness,0.9570177793502808
MsBizforWAHMS,@KidsAreHeroes I love this and great advice ,positive,0.9876810312271118,joy,0.9809870719909668
dmvc,i woke up early but my body hurt too much i couldn't get out of bed. yeah for lappy's and remote controls ,negative,0.7980231642723083,sadness,0.9602369666099548
craxy,@sparktography The one ingredient I have is granulated garlic  It's go-to-market day.,positive,0.6054604053497314,joy,0.9340049028396606
samicole,@Babyamzie ily and imy more ,positive,0.9596452116966248,joy,0.9828862547874451
sjamesu,"@peterc my adsense revenue is still a single digit. So really, you still are doing well IMO. ",positive,0.8355124592781067,joy,0.9559888243675232
NaomiVu,@xoxotracy when are you free? I'm on spring break this week. ,neutral,0.7698472738265991,anticipation,0.5855697989463806
VivaLOLITA,@stacialove COZ school dummyyyy! I hate parting from twitter for 5 horas ,negative,0.8848487138748169,anger,0.9740749597549438
twebbstack,@ztnewetnorb og ... DAMN thats hard... idk LOL probs Bradie cos Brendon has Sarah... damn girl  so jealous.,negative,0.8377000689506531,joy,0.8810371160507202
dakotagraves,On my way to the Shelby County High School graduation ceremony. Get to see my girl graduate. ,positive,0.9022372961044312,joy,0.9875654578208923
weallfalldown12,"today's going GREAT, TOO intense of a work out! now restin up for tonights activities,  I NEED MONEY! AHHH",positive,0.9846546649932861,joy,0.9769753217697144
orangemonkeyj,"@sybylla84 oh crap, you did tweetback. My bad  sorry!",negative,0.715864896774292,sadness,0.8584904670715332
XxSuperDuperxX,"@RiotxChick heeheee, you too ",positive,0.709773600101471,joy,0.9200419187545776
JMTAWS6,Go0dNiGht eVeRyBoDy!!!! ,negative,0.6781323552131653,joy,0.19306570291519165
